Project Number,Project Name,Full Address,Latitude,Longitude,Legal Description,Project Manager,Project Status
RS19057,Signature - Robertson - 3 Te Taniwha Road,"3 Te Taniwha Road, Whangārei, 0118, New Zealand",-35.833313,174.46106,,Nathan Walker,Complete
RS19056,Signature - Leightley - Pegasus Lane,"Pegasus Lane, Langs Beach, 0582, New Zealand",-36.038932,174.521835,,Nathan Walker,Active
RS19055,Classic - Grace & Poulose - 14 Sylvia Lane,"14 Sylvia Lane, Maunu, Whangārei, 0110, New Zealand",-35.752643,174.275574,,Sarah Scott,Complete
RS19054,McDiarmid Perez - 2 Grant Street,"2 Grant Street, Te Kamo, Whangārei, 0112, New Zealand",-35.683223,174.301086,,Matthew Hargood,Active
RS19053,Whittaker - 68 Spioenkop Road,"68 Spioenkop Road, Mangawhai, 0573, New Zealand",-36.086734,174.527557,,Logan Holt,Active
RS19052,Classic - Nair Kumar - 52 Hawken Road,"52 Hawken Road, Maunu, Whangārei, 0179, New Zealand",-35.73966,174.2359,,Sarah Scott,Active
RS19051,Signature - Rathke - 64 Kedge Drive,"64 Kedge Drive, Mangawhai, 0505, New Zealand",-36.130245,174.5714,,Nathan Walker,Active
RS19050,Holwell - 260 Apotu Road,"260 Apotu Road, Kauri, 0185, New Zealand",-35.62938,174.282959,,Matthew Jacobson,Active
RS19049,Frandi - 29 Whangarei Heads Road,"29 Whangarei Heads Road, Onerahi, Whangārei, 0110, New Zealand",-35.76027,174.371353,,Ryan Jenner,Active
RS19048,Corkin - 376 Tara Road,"376 Tara Road, Mangawhai, 0573, New Zealand",-36.10983,174.532928,,Matthew Jacobson,Active
RS19047,Gill - 415 Crane Road,"415 Crane Road, Kauri, 0185, New Zealand",-35.643142,174.271133,,Sarah Scott,Active
RS19046,Alistair Watt -396 Ocean View Road,"396 Ocean View Road, Wellsford, 0974, New Zealand",-36.191616,174.621033,,Matthew Jacobson,Active
RS19045,Tikipunga Primary - 11 Tania Place,"11 Tania Place, Tikipunga, Whangārei, 0112, New Zealand",-35.685802,174.323761,,Matthew Jacobson,Complete
RS19044,Versatile - Wesleyan Church - 53 Murdoch Crescent,"53 Murdoch Crescent, Raumanga, Whangārei, 0110, New Zealand",-35.745182,174.303635,,David Platt,Design
RS19042,"Johnstone - 47 Seascape Crescent, Waipu","47 Seascape Crescent, Waipu, Northland, 0582, New Zealand",-35.99643,174.470734,,Matthew Hargood,Design
RS19041,"GJ Gardner - Clotworthy - 9 Roderick Place, Onerahi","9 Roderick Place, Whangārei, Northland, 0110, New Zealand",-35.743793,174.3672,,Liam Crawford,Active
RS19040,"McNamara & Danks - Beveridge Road, One Tree Point,","Beveridge Road,, One Tree Point, 0118, New Zealand",-35.832004,174.456223,,David Platt,Complete
RS19039,Hutchinson - 321 Ngunguru Road,"321 Ngunguru Road, Glenbervie, Northland, 0173, New Zealand",-35.667125,174.359848,,Matthew Jacobson,Active
RS19038,"GJ Gardner - TVL - 41 Te Taniwha Road, One Tree Point","41 Te Taniwha Road, Whangārei, Northland, 0118, New Zealand",-35.835174,174.458664,,Liam Crawford,Active
RS19037,Simmonds - 3 Panekaira Road,"3 Panekaira Road, Mangapai, Northland, 0178, New Zealand",-35.838527,174.285568,,Matthew Jacobson,Active
RS19036,Signature Homes - Reed - 486 Whareora Road,"486 Whareora Road, Whareora, Northland, 0175, New Zealand",-35.696598,174.370438,,Nathan Walker,Complete
RS19035,Springford - Kensington Heights Ltd - 6 Kensington Heights Rise,"6 Kensington Heights Rise, Whangārei, Northland, 0112, New Zealand",-35.707233,174.305939,,Matthew Jacobson,Active
RS19034,Advance Build - Deeming - 77 Valley View Road,"77 Valley View Road, Otaika, Northland, 0170, New Zealand",-35.78695,174.293991,,Matthew Jacobson,Active
RS19033,Padden -  22 Awa Glade Lane,"22 Awa Glade Lane, Whangārei, Northland, 0112, New Zealand",-35.69017,174.334946,,David Platt,Design
RS19032,"Tikipunga Primary School BOT - Block 2, 11 Tania Place","11 Tania Place, Whangārei, Northland, 0112, New Zealand",-35.685802,174.323761,,Harry Lee,Active
RS19031,Tikipunga Primary School BOT - Block 1&2 - 11 Tania Place,"11 Tania Place, Whangārei, Northland, 0112, New Zealand",-35.685802,174.323761,,Liam Crawford,Active
RS19030,Far North Holdings - 69 Marsden Road,"69 Marsden Road, Paihia, Northland, 0200, New Zealand",-35.281192,174.092392,,Rachel Wright,Complete
RS19029,NZ Carbon Farming - Pupuke Mangapa Road,"Pupuke Mangapa Road, Kaeo, Northland, New Zealand",-35.133144,173.6868,,Matthew Hargood,Complete
RS19028,The Russell Trust - Atwell - 37 - 39 Long Beach Road,"37 Long Beach Road, Russell, 0202, New Zealand",-35.258747,174.128815,,Matthew Jacobson,Active
RS19027,Waiharara School  -  8 Katavich Road,"8 Katavich Road, Waiharara, 0484, New Zealand",-34.935146,173.185715,,Matthew Jacobson,Complete
RS19026,Te Houhanga a Rongo Marae - 498 Station Road,"498 Station Road, Dargaville, Northland, 0310, New Zealand",-35.93524,173.850235,,Rachel Wright,Active
RS19025,Hukerenui School - 9 Crows Nest Road,"9 Crows Nest Road, Hūkerenui, Northland, 0182, New Zealand",-35.5206,174.196854,,Matthew Jacobson,Active
RS19024,Meadows - 14 Koromiko Lane,"14 Koromiko Lane, Whangārei, Northland, 0175, New Zealand",-35.699497,174.339478,,Matthew Jacobson,Active
RS19023,HPMT Group - Hikurangi Units - 60 View Road,"60 View Road, Hikurangi, Northland, 0114, New Zealand",-35.592765,174.278641,,Harry Lee,Active
RS19022,MOE - Matarau School (Master Plan) - 124 Matarau Road,"124 Matarau Road, Matarau, Northland, 0185, New Zealand",-35.657562,174.221909,,Matthew Jacobson,Active
RS19021,Blampied (Lanco Group Ltd) - 1181 Pipiwai Road,"1181 Pipiwai Road, Ruatangata West, Northland, 0176, New Zealand",-35.66042,174.1798,,Matthew Jacobson,Active
RS19020,Pateke Springs Family Trust - 86 Springs Road,"86 Springs Road, Poroti, Northland, 0179, New Zealand",-35.768737,174.118225,,Sarah Scott,Active
RS19019,MOE - Dargaville Primary School,"Portland Street, Dargaville, 0310, New Zealand",-35.93929,173.867935,,Matthew Jacobson,Active
RS19018,Moore - 1821 Ngunguru Road,"1821 Ngunguru Road, Ngunguru, Northland, 0173, New Zealand",-35.63552,174.491791,,Sarah Scott,Complete
RS19017,GJ Gardner- Honiss - 3 Overland Way,"3 Overland Way, Whangārei, Northland, 0110, New Zealand",-35.744655,174.31633,,Liam Crawford,Complete
RS19016,Signature - Kainga Ora - 3 Tapper Crescent,"3 Tapper Crescent, Whangārei, Northland, 0112, New Zealand",-35.69056,174.330048,,Nathan Walker,Complete
RS19015,Classic - Neville Cox - 307 Mount Tiger Road,"307 Mount Tiger Road, Whareora, Northland, 0192, New Zealand",-35.716457,174.391632,,Sarah Scott,Active
RS19014,Smith -  88 De Boer Lane,"88 De Boer Lane, Mangawhai, 0573, New Zealand",-36.105686,174.5396,,Logan Holt,Active
RS19013,Scotch Thistle Properties Ltd - 1267 Church Road,"1267 Church Road, Kaingaroa, Northland, 0482, New Zealand",-35.054733,173.324936,,Matthew Jacobson,Complete
RS19012,Waldgrave - 255 Ocarroll Road,"255 Ocarroll Road, Maungakaramea, 0178, New Zealand",-35.863372,174.174408,,Matthew Jacobson,Complete
RS16645,Peter Williams - Williams Family Trust,"88 Bank Street, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Rachel Wright,Waiting on client/architect
RS14077,M Patel (ref 18248),"55 Gillies Street, Kawakawa, Northland, 0210, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS12788,Denise and Company Ltd,"984 Whananaki South Road, Whananaki, Northland, 0181, New Zealand",0.0,0.0,,Rachel Wright,Complete
RS16317,Whangarei Aluminium,"327 Port Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Defects/PS4
RS18133,Norman Wallace,"133 Marsden Bay Drive, One Tree Point, Northland, 0118, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18432,MOE -  Ruawai College,"475 State Highway 12, Ruawai, Northland, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18592,Mark Halvorson,"2009 Whangarei Heads Road, Whangārei Heads, Northland, 0174, New Zealand",0.0,0.0,,Matthew Jacobson,Waiting on client/architect
RS18605,V Freakley,"19 Our Road, Whangārei Heads, Northland, 0174, New Zealand",0.0,0.0,,Matthew Jacobson,Waiting on client/architect
RS18621,Kamo Home & Village Charitable Trust,"49 Kamo Road, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18622,MOE - Waikare School -Te Kura o Waikare,"XX Waikare Valley Road, Kawakawa, Northland, 0283, New Zealand",0.0,0.0,,Matthew Jacobson,Waiting on client/architect
RS18759,Andy Thornton,"67 Millington Road, Whangārei, Northland, 0179, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18763,Len Robinson,"35 Marlin Place, Tutukaka, Northland, 0173, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18689,Base 13 Ltd,"3 Rewa Rewa Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18776,Advance Build Ltd - Murphy Whanau Trust,"2590 Russell Road, Ōakura, Northland, 0184, New Zealand",0.0,0.0,,Matthew Jacobson,Waiting on client/architect
RS18824,Andrew Collings & Michelle Bristowe,"38 Mititai Road, Waiotira, Northland, 0193, New Zealand",0.0,0.0,,Matthew Jacobson,Waiting on client/architect
RS18832,Lucy Skyrme & Jez Newell - 48 Hihi Rise,"48 Hihi Rise, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Waiting on client/architect
RS18848,Outsource Communications Ltd- Northland Prison,"XX State Highway 12, Ōhaeawai, Northland, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18875,Stewart & Wendy Ruddell - 114 Austin Road,"114 Austin Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Consent pending
RS19011,"Maxon Group Ltd - 252 Victoria St, Dargaville","252 Victoria Street, Dargaville, Northland, 0310, New Zealand",-35.934097,173.884384,,Matthew Hargood,Complete
RS19010,Marusich - 1135 Matapouri Road,"1135 Matapouri Road, Matapouri, Northland, 0173, New Zealand",-35.5625,174.4905,,Sarah Scott,Design
RS19009,Pacific Rim Foods Ltd - 3 Rewa Rewa Road,"3 Rewa Rewa Road, Whangārei, 0110",-35.752292,174.310349,,Liam Crawford,Active
RS19008,Unasa - 40 Owai Avenue,"40 Owai Avenue, Helena Bay, Northland, 0184, New Zealand",-35.436843,174.3627,,Nathan Walker,Complete
RS19007,"Wood - Grey Heron Close,","Grey Heron Close, Mangawhai Heads, 0573",-36.092212,174.572,,Matthew Jacobson,Design
RS19006,GJ Gardner - Hanwood - 43 Te Taniwha Road,"43 Te Taniwha Road, Whangārei, Northland, 0118, New Zealand",-35.835033,174.4585,,Liam Crawford,Consent pending
RS19005,Taylor - 298 & 348 Tauraroa Road,"298 Tauraroa Road, Maungakaramea, 0178, New Zealand",-35.867286,174.209961,,Matthew Jacobson,Active
RS19004,Solid Holdings Ltd - 156 Stanners Road,"156 Stanners Road, Kerikeri, Northland, 0295, New Zealand",-35.171344,173.918243,,Logan Holt,Design
RS19003,Hollis - 65 Kiteone Road,"65 Kiteone Road, Parua Bay, Northland, 0174, New Zealand",-35.77402,174.486679,,David Platt,Complete
RS19002,Drinkwater - 29 Landowners Lane,"29 Landowners Lane, Tutukaka, Northland, 0173, New Zealand",-35.60676,174.527771,,Nathan Walker,Not proceeding
RS19001,Kappley - 10 Dundee Lane,"10 Dundee Lane, Waipu, Northland, 0582, New Zealand",-35.990245,174.448792,,Harry Lee,Design
RS19000,Whalley - 28 Lawson Drive,"28 Lawson Drive, Tutukaka, Northland, 0173, New Zealand",-35.63393,174.533157,,David Platt,Complete
RS18999,Anderson - 148 / 154 Commerce Street,"148 Commerce Street, Kaitaia, Northland, 0410, New Zealand",-35.112476,173.262421,,Logan Holt,Not proceeding
RS18998,Pratt - 751 Dunn Road,"751 Dunn Road, Ruawai, Northland, 0592, New Zealand",-36.057086,174.010544,,Sarah Scott,Design
RS18996,Otaika Valley School - 11 Valley Rd,"11 Valley View Road, Whangārei, Northland, 0170, New Zealand",-35.78668,174.30011,,Sarah Scott,Design
RS18995,Cain - 809 Tangihua Road,"809 Tangihua Road, Maungakaramea, Northland, 0178, New Zealand",-35.843715,174.128555,,Matthew Jacobson,Complete
RS18994,WDC - Sorrento Street,"Sorrento Street, Whangārei, Northland, 0110, New Zealand",-35.745986,174.3683,,Matthew Jacobson,Active
RS18993,Austin - 5 Bream Bay Drive,"5 Bream Bay Drive, Ruakākā, Northland, 0116, New Zealand",-35.90666,174.4535,,Nathan Walker,Complete
RS18992,Luff - 55 Pullman Lane,"55 Pullman Lane, Matapouri, 0173, New Zealand",-35.576538,174.5127,,Rachel Wright,Complete
RS18990,Oceanus - 121-123 Settlers Way,"121-123 Settlers Way, Ōkaihau, Northland, 0475, New Zealand",-35.325283,173.760925,,David Platt,Complete
RS18989,The Belle Trust - 166 Staniforth Road,"166 Staniforth Road, Kaiwaka, 0975, New Zealand",-36.18062,174.56778,,David Platt,Active
RS18988,Building Consent Approvals Ltd,"Various, New Zealand",0.0,0.0,,Rachel Wright,Active
RS18987,Skelton - 2 Heaths Way,"2 Heaths Way, Pahi, Northland, 0571, New Zealand",-36.152584,174.222672,,Logan Holt,Active
RS18986,Classic - Boyes - 18 Kiteone Road,"18 Kiteone Road, Parua Bay, Northland, 0174, New Zealand",-35.77049,174.483414,,Sarah Scott,Complete
RS18985,Pauli - 7 Erskine Road,"7 Erskine Road, Whangārei, Northland, 0110, New Zealand",-35.764034,174.276291,,David Platt,Complete
RS18984,Mandeno - 98 Franklin Road,"98 Franklin Road, Parua Bay, Northland, 0192, New Zealand",-35.74946,174.4113,,Matthew Jacobson,Complete
RS18983,Fish - 146 Tutukaka Block Road,"146 Tutukaka Block Road, Tutukaka, Northland, 0173, New Zealand",-35.621566,174.5286,,Nathan Walker,Complete
RS18980,Platt - 15 Pyle Road East,"15 Pyle Road East, Ruakākā, Northland, 0171, New Zealand",-35.831005,174.452774,,David Platt,Active
RS18979,Bates - 180 Millington Road,"180 Millington Road, Whangārei, Northland, 0179, New Zealand",-35.73071,174.235,,Codie Hay,Active
RS18978,MOE - Matauri Bay School,"2223 Whakarara Road, Matauri Bay, Northland, 0478, New Zealand",-35.043415,173.896347,,Harry Lee,Active
RS18977,Huanui Rise Ltd - 465 Ngunguru Road,"465 Ngunguru Road, Glenbervie, Northland, 0173, New Zealand",-35.662143,174.377365,,Matthew Jacobson,Design
RS18976,Doar - 26 Reotahi Road,"26 Reotahi Road, Whangārei Heads, Northland, 0174, New Zealand",-35.817733,174.497574,,David Platt,Not proceeding
RS18974,Storm Trust - Motel Road,"Motel Road, Tutukaka, Northland, 0173, New Zealand",-35.62195,174.535461,,Matthew Jacobson,Design
RS18973,Monro - 14 Brando Lane,"14 Brando Lane, Whangārei, Northland, 0110, New Zealand",-35.76333,174.368134,,David Platt,Job cancelled
RS18972,Ross - 933 Taiharuru Road,"933 Taiharuru Road, Whangārei, Northland, 0192, New Zealand",-35.71861,174.558853,,Liam Crawford,Design
RS18970,Pakaraka Holdings - 31 Smeath Road,"31 Smeath Road, Kawakawa, Northland, 0210, New Zealand",-35.387615,174.065887,,Matthew Jacobson,Design
RS18969,Cockton - 11 Omahu Nui Way,"11 Omahu Nui Way, Ōakura, Northland, 0184, New Zealand",-35.384395,174.3425,,Matthew Jacobson,Design
RS18968,Homeworld - Law 5 Rangikorero Pl,"5 Rangikorero Place, Whangārei Heads, Northland, 0174, New Zealand",0.0,0.0,,Matthew Hargood,Active
RS18967,Kelly Construction Ltd - 202 Taipa Heights Dr,"202 Taipa Heights Drive, Taipa, Northland, 0420, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18965,Sean Tuckey - 21 Opau Rd,"21 Opau Road, Ōakura, Northland, 0184, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18964,Reyburn & Bryant - Waiwarawara Drive,"Waiwarawara Drive, Ruakākā, Northland, 0171, New Zealand",0.0,0.0,,Sarah Scott,Active
RS18963,Rodger & Barbara Palmer - 702 Springfield Rd,"702 Springfield Road, Springfield, Northland, 0178, New Zealand",0.0,0.0,,David Platt,Active
RS18962,Carrie de Hennezel,"370A Matapouri Road, Tutukaka, Northland, 0173, New Zealand",0.0,0.0,,David Platt,Complete
RS18960,Tristan  & Narelle Tuckey - 112 Lauries Dr,"112 Lauries Drive, Kauri, Northland, 0185, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18958,Ngunguru School - (Water Tanks) - 1 Te Maika Rd,"1 Te Maika Road, Ngunguru, Northland, 0173, New Zealand",0.0,0.0,,Sarah Scott,Active
RS18956,Classic Builders - Heather Osborne 274A Whau Valley Rd,"274A Whau Valley Road, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Sarah Scott,Complete
RS18954,Versatile Buildings (Building Northland Ltd) - 161 Tara Rd,"161 Tara Road, Mangawhai, Northland, 0573, New Zealand",0.0,0.0,,David Platt,Complete
RS18953,Advance Build - Panapa 213 Ahikiwi Rd,"213 Ahikiwi Road, Kaihu, Northland, 0373, New Zealand",-35.791187,173.72876,,Sarah Scott,Active
RS18952,Selwyn Adam - 40 Sail Rock Rd,"40 Sail Rock Road, Ruakākā, Northland, 0171, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18951,Te Pouahi o Te Taitokerau Trust - Te Ra Road,"XX Te Ra Road, Kaeo, Northland, 0295, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18949,Mark Simpson - 5 Taonga Lane,"5 Taonga Lane, Tutukaka, Northland, 0173, New Zealand",-35.625412,174.533432,,Nathan Walker,Complete
RS18948,Wendy Williams - 301 Nook Rd,"301 Nook Road, Parua Bay, Northland, 0174, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18947,MOE - Maunu School - Hall flooding & WWM,"13 Austin Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18946,Reyburn & Bryant -Building and Carpark 55 Whaka St,"55 Whaka Street, Maungaturoto, Northland, 0520, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18945,Peter & Nikki Davies Colley - 754 Matapouri Rd,"754 Matapouri Road, Matapouri, Northland, 0173, New Zealand",0.0,0.0,,David Platt,Active
RS18944,MOE - Peria School,"1430 Oruru Road, Peria, Northland, 0482, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18941,MOE - Hikurangi School,"8 Valley Road, Hikurangi, Northland, 0114, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18940,Alan Lints - 42 Owai Ave,"42 Owai Avenue, Helena Bay, Northland, 0184, New Zealand",0.0,0.0,,David Platt,Complete
RS18939,Jake Dromgool & Lynn Mack - 35 Tui Glen Rd,"35 Tui Glen Road, Haruru, Northland, 0204, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS18938,Craig & Ruth Smallwood - 7 Tuatara Dr,"7 Tuatara Drive, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Liam Crawford,Complete
RS18936,MOE - Paparore School BoT,"157 West Coast Road, Waipapakauri, Northland, 0486, New Zealand",0.0,0.0,,Codie Hay,Complete
RS18935,MOE - Waiharara School BoT,"8 Katavich Road, Waiharara, Northland, 0484, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18932,Kelly Illerbrun - 8 Wellington St,"8 Wellington Street, Russell, Northland, 0202, New Zealand",0.0,0.0,,Sarah Scott,Active
RS18930,Signature Homes - Traverse 4 Rihi Paea Rise,"4 Rihi Paea Rise, Ngunguru, Northland, 0173, New Zealand",0.0,0.0,,Harry Lee,Complete
RS18928,Ruoxi Zhang - 551 Owhiwa Rd,"551 Owhiwa Road, Parua Bay, Northland, 0192, New Zealand",0.0,0.0,,Sarah Scott,Design
RS18926,MOE - Blomfield Specialist School,"13 Cooke Street, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18925,Carin Wilson - 163 The Cresent,"163 The Crescent, Langs Beach, Northland, 0582, New Zealand",0.0,0.0,,David Platt,Complete
RS18923,L & K Bradley - 101 Taraunui Road,"101 Taraunui Road, Parua Bay, Northland, 0192",0.0,0.0,,Sarah Scott,Construction
RS18922,GJ Gardner Homes - Caulfield 6 Bonnie Doon Pl,"6 Bonnie Doon Place, Whangārei, Northland, 0185, New Zealand",0.0,0.0,,Liam Crawford,Design
RS18921,Okara Shopping Centre Ltd - Okara Dr,"XX Okara Drive, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS18920,MOE - Ohaeawai Primary School,"22 Tennyson Street, Ōhaeawai, Northland, 0472, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18918,Lenets - Thornburn Rd,"Thorburn Road, Ruatangata West, Ruatangata West, 0176, New Zealand",-35.667602,174.2086,,David Platt,Complete
RS18917,Signature Homes - 675 Millbrook Rd,"675 Millbrook Road, Waipu, 0582",0.0,0.0,,Harry Lee,Complete
RS18916,MOE - Awanui School,"172 State Highway 1, Awanui, Northland, 0486, New Zealand",-35.03943,173.254135,,Matthew Jacobson,Design
RS18915,MOE - Bay of Islands College,"1-9 Derrick Road, Kawakawa, Northland, 0210, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18911,Morgan Project Services (BAU) Ltd - Dutto 18 Ranfurly Place,"18 Ranfurly Place, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18908,Main 4 Architects Ltd - 7 Tapeka Heights Lane,"7 Tapeka Heights Lane, Russell, Northland, 0202, New Zealand",0.0,0.0,,Nathan Walker,Design
RS18906,Carrot Family Trust - 19 Dune View Dr,"19 Dune View Drive, Mangawhai, Northland, 0505, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS18905,Homeworld - Ellis 14 Hall Road,"14 Hall Road, Pataua North, Northland, 0175, New Zealand",0.0,0.0,,Matthew Hargood,Consent pending
RS18904,MOE - Opononi Area School BoT,"263 Hokianga Harbour Drive, Ōmāpere, Northland, 0473, New Zealand",0.0,0.0,,Matthew Hargood,Complete
RS18903,Adam Thompson - 5 Boswell Street,"5 Boswell Street, Kawakawa, Northland, 0210, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18900,Yeungjun Yoo - 7 Church Street,"7 Church Street, Whangārei, 0110",0.0,0.0,,Matthew Jacobson,Active
RS18899,Jessica & Joel Caisley - 123 Memorial Drive,"123 Memorial Drive, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Sarah Scott,Design
RS18897,R Varley - 27 Dip Road,"27 Dip Road, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Harry Lee,Complete
RS18894,Wayne & Kelly Sandford - Finlayson Brook Rd,"XX Finlayson Brook Road, Waipu, Northland, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18889,GJ Gardner Homes - Winters 33 Seascape Crescent,"33 Seascape Crescent, Waipu, Northland, 0582, New Zealand",0.0,0.0,,Liam Crawford,Design
RS18887,Advance Build - New Papakainga 29 Araroa Road,"29 Araroa Road, Ahipara, Northland, 0481, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18885,Mangawhai Activity Zone Charitable Trust 191 Molesworth Drive,"191 Molesworth Drive, Mangawhai, Northland, 0505, New Zealand",0.0,0.0,,Logan Holt,Design
RS18883,Sunshine Homes & Cabins Ltd - 54 Miro Road,"54 Miro Road, Ruatangata West, Northland, 0176, New Zealand",0.0,0.0,,Daniel Squires,Complete
RS18882,Tony Smith - Kamo Home and Village 31 Ford Avenue,"31 Ford Avenue, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Harry Lee,Complete
RS18881,Christiaan Jaco Bornman - 251 Kaiikanui Road,"251 Kaiikanui Road, Opuawhanga, Northland, 0181, New Zealand",0.0,0.0,,Matthew Jacobson,Construction
RS18879,Signature Homes - Larsen,"26A Cove Road, Waipu, Northland, 0510, New Zealand",0.0,0.0,,Nathan Walker,Complete
RS18877,Building Northland Ltd - Browne 221 Oakura Road,"221 Oakura Road, Ōakura, Northland, 0184, New Zealand",0.0,0.0,,Harry Lee,Complete
RS18872,MOE - Te Kāpehu Whetū Kura,"50 and 78 Tarewa Road, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18871,Arco Group Ltd -Salesyards Rd,"XX Saleyards Road, Kauri, Northland, 0185, New Zealand",0.0,0.0,,Matthew Jacobson,Design
RS18870,MOE - Ohaeawai Primary School BoT,"22 Tennyson Street, Ōhaeawai, Northland, 0472, New Zealand",0.0,0.0,,Harry Lee,Complete
RS18869,North Port Coolstores (1989) Ltd - 345 Port Road,"345 Port Road, Whangārei, 0110",0.0,0.0,,Matthew Hargood,Design
RS18868,Bella Homes - Walker - 66 Onekainga Rise,"66 Onekainga Rise, Whananaki, Northland, 0181, New Zealand",-35.486171,174.442929,,Matthew Hargood,Construction
RS18867,Advance Build Ltd - 5 Couper Rise,"5 Couper Rise, Tutukaka, Northland, 0173, New Zealand",0.0,0.0,,Matthew Jacobson,Complete
RS18866,MOE - Mangawahai Beach School,"34 Insley Street, Mangawhai, Northland, 0505, New Zealand",0.0,0.0,,Rachel Wright,Active
RS18864,Whangarei Seventh-day Adventist Church - 14 Mill Road,"14 Mill Road, Whangārei, Northland, 0112, New Zealand",0.0,0.0,,Matthew Hargood,Design
RS18862,Liz McKenzie - 64 Whau Valley Road,"64 Whau Valley Road, Whangārei, 0112",0.0,0.0,,Matthew Jacobson,Design
RS18860,ASCH Enterprise Ltd - 5 Amber Drive,"5 Amber Drive, Whangārei, 0112",0.0,0.0,,Matthew Jacobson,Construction
RS18858,Matira Invest Ltd - 31 Riverside Drive,"31 Riverside Drive, Whangārei, 0112",0.0,0.0,,Matthew Jacobson,Complete
RS18856,Sam Halangahu - Kolosi Family Home,"90 Manuka Road, Auckland, Auckland, 0629, New Zealand",0.0,0.0,,Logan Holt,Active
RS18855,GJ Gardner Homes - McCormick 64 Marsden Point Road,"64 Marsden Point Road, Ruakākā, Northland, 0116, New Zealand",0.0,0.0,,Liam Crawford,Not proceeding
RS18854,Ian Hanmore - 1 Te Kokoru Place,"1 Te Kokoru Place, Ngunguru, 0173",0.0,0.0,,Matthew Jacobson,Design
RS18851,Bruce & Kim Rogers - 1 Davis Crescent,"1 Davis Crescent, Paihia, Northland, 0200",0.0,0.0,,Sarah Scott,Design
RS18849,Classic Builders - Brunker 6 Te Kokoru Place,"6 Te Kokoru Place, Ngunguru, Northland, 0173",0.0,0.0,,Sarah Scott,Design
RS18847,GJ Gardner Homes - Susan Steedman 35 Seascape Crescent,"35 Seascape Crescent, Waipu, Northland, 0582",0.0,0.0,,Liam Crawford,Design
RS18846,GJ Gardner Homes - B Singh 40 Tironui Drive,"40 Tironui Drive, Whangārei, Northland, 0179, New Zealand",0.0,0.0,,Liam Crawford,Complete
RS18845,Signature Homes - Searle Trust 1243 State Highway 12,"1243 State Highway 12, Northland, 0373",-35.450428,173.5268,,Nathan Walker,Consent pending
RS18843,Greenstar Properties - 34 South End Ave,"34 South End Avenue, Whangārei, Northland, 0110, New Zealand",0.0,0.0,,Matthew Jacobson,Active
RS18841,"John, Harry and Michele Oudenhoven - 328 Wainui Road","328 Wainui Road, Kaeo, Northland, 0478",0.0,0.0,,Sarah Scott,Design
RS18838,Te Waka Pupuri Pūtea Trust - Housing Donald Road,"XX Donald Road, Kaitaia, Northland, New Zealand",0.0,0.0,,Matthew Jacobson,Construction
RS18837,Waima Topu B Trust - State Highway 12,"XX State Highway 12, Waimā, Northland, New Zealand",0.0,0.0,,Matthew Jacobson,Active
